      362               118          Collection         J7            13          1          33         4       10          58         2      0           570                 23A         
      363               117          Collection         J7            14          1          36         4       11          59         2      0           571                 23B         
      364               116          Collection         J7            15          1          39         4       12          60         2      0           572                 23C         
      365               115          Collection         J7            16          1          42         4       13          61         2      0           573                 23D         
      366               114          Collection         J7            17          1          45         4       14          62         2      0           574                 23E         
      367               113          Collection         J7            18          1          48         4       15          63         2      0           575                 23F         
      368               112          Collection        J13             3          1          51         3        0          32         2      0           544                 220         
      369               111          Collection        J13             4          1          54         3        1          33         2      0           545                 221         
      370               110          Collection        J13             5          1          57         3        2          34         2      0           546                 222         
      371               109          Collection        J13             6          1          60         3        3          35         2      0           547                 223         
      372               108          Collection        J13             7          1          63         3        4          36         2      0           548                 224         
      373               107          Collection        J13             8          1          66         3        5          37         2      0           549                 225         
      374               106          Collection        J13             9          1          69         3        6          38         2      0           550                 226         
      375               105          Collection        J13            10          1          72         3        7          39         2      0           551                 227         
      376               104          Collection        J13            11          1          75         3        8          40         2      0           552                 228         
      377               103          Collection        J13            12          1          78         3        9          41         2      0           553                 229         
      378               102          Collection        J13            13          1          81         3       10          42         2      0           554                 22A         
      379               101          Collection        J13            14          1          84         3       11          43         2      0           555                 22B         
      380               100          Collection        J13            15          1          87         3       12          44         2      0           556                 22C         
      381               99           Collection        J13            16          1          90         3       13          45         2      0           557                 22D         
      382               98           Collection        J13            17          1          93         3       14          46         2      0           558                 22E         
      383               97           Collection        J13            18          1          96         3       15          47         2      0           559                 22F         
       64               128          Induction          J4             3          1           1         2       15          31         2      0           543                 21F         
       65               127          Induction          J4             4          1           4         2       14          30         2      0           542                 21E         
       66               126          Induction          J4             5          1           7         2       13          29         2      0           541                 21D         
       67               125          Induction          J4             6          1          10         2       12          28         2      0           540                 21C         
       68               124          Induction          J4             7          1          13         2       11          27         2      0           539                 21B         
       69               123          Induction          J4             8          1          16         2       10          26         2      0           538                 21A         
       70               122          Induction          J4             9          1          19         2        9          25         2      0           537                 219         
       71               121          Induction          J4            10          1          22         2        8          24         2      0           536                 218         
       72               120          Induction          J4            11          1          25         2        7          23         2      0           535                 217         
       73               119          Induction          J4            12          1          28         2        6          22         2      0           534                 216         
       74               118          Induction          J4            13          1          31         2        5          21         2      0           533                 215         
       75               117          Induction          J4            14          1          34         2        4          20         2      0           532                 214         
       76               116          Induction          J4            15          1          37         2        3          19         2      0           531                 213         
       77               115          Induction          J4            16          1          40         2        2          18         2      0           530                 212         
       78               114          Induction          J4            17          1          43         2        1          17         2      0           529                 211         
       79               113          Induction          J4            18          1          46         2        0          16         2      0           528                 210         
       80               112          Induction         J10             3          1          49         1       15          15         2      0           527                 20F         
       81               111          Induction         J10             4          1          52         1       14          14         2      0           526                 20E         
       82               110          Induction         J10             5          1          55         1       13          13         2      0           525                 20D         
       83               109          Induction         J10             6          1          58         1       12          12         2      0           524                 20C         
       84               108          Induction         J10             7          1          61         1       11          11         2      0           523                 20B         
       85               107          Induction         J10             8          1          64         1       10          10         2      0           522                 20A         
       86               106          Induction         J10             9          1          67         1        9           9         2      0           521                 209         
       87               105          Induction         J10            10          1          70         1        8           8         2      0           520                 208         
       88               104          Induction         J10            11          1          73         1        7           7         2      0           519                 207         
       89               103          Induction         J10            12          1          76         1        6           6         2      0           518                 206         
       90               102          Induction         J10            13          1          79         1        5           5         2      0           517                 205         
       91               101          Induction         J10            14          1          82         1        4           4         2      0           516                 204         
       92               100          Induction         J10            15          1          85         1        3           3         2      0           515                 203         
       93               99           Induction         J10            16          1          88         1        2           2         2      0           514                 202         
       94               98           Induction         J10            17          1          91         1        1           0         2      0           512                 200         
       95               97           Induction         J10            18          1          94         1        0           1         2      0           513                 201         
      384               96           Collection        J19             3          2           3         7        0          96         2      0           608                 260         
      385               95           Collection        J19             4          2           6         7        1          97         2      0           609                 261         
      386               94           Collection        J19             5          2           9         7        2          98         2      0           610                 262         
      387               93           Collection        J19             6          2          12         7        3          99         2      0           611                 263         
      388               92           Collection        J19             7          2          15         7        4          100        2      0           612                 264         
      389               91           Collection        J19             8          2          18         7        5          101        2      0           613                 265         
      390               90           Collection        J19             9          2          21         7        6          102        2      0           614                 266         
      391               89           Collection        J19            10          2          24         7        7          103        2      0           615                 267         
      392               88           Collection        J19            11          2          27         7        8          104        2      0           616                 268         
      393               87           Collection        J19            12          2          30         7        9          105        2      0           617                 269         
      394               86           Collection        J19            13          2          33         7       10          106        2      0           618                 26A         
      395               85           Collection        J19            14          2          36         7       11          107        2      0           619                 26B         
      396               84           Collection        J19            15          2          39         7       12          108        2      0           620                 26C         
      397               83           Collection        J19            16          2          42         7       13          109        2      0           621                 26D         
      398               82           Collection        J19            17          2          45         7       14          110        2      0           622                 26E         
      399               81           Collection        J19            18          2          48         7       15          111        2      0           623                 26F         
      400               80           Collection        J25             3          2          51         8        0          112        2      0           624                 270         
      401               79           Collection        J25             4          2          54         8        1          113        2      0           625                 271         
      402               78           Collection        J25             5          2          57         8        2          114        2      0           626                 272         
      403               77           Collection        J25             6          2          60         8        3          115        2      0           627                 273         
      404               76           Collection        J25             7          2          63         8        4          116        2      0           628                 274         
      405               75           Collection        J25             8          2          66         8        5          117        2      0           629                 275         
      406               74           Collection        J25             9          2          69         8        6          118        2      0           630                 276         
      407               73           Collection        J25            10          2          72         8        7          119        2      0           631                 277         
      408               72           Collection        J25            11          2          75         8        8          120        2      0           632                 278         
      409               71           Collection        J25            12          2          78         8        9          121        2      0           633                 279         
      410               70           Collection        J25            13          2          81         8       10          122        2      0           634                 27A         
      411               69           Collection        J25            14          2          84         8       11          123        2      0           635                 27B         
      412               68           Collection        J25            15          2          87         8       12          124        2      0           636                 27C         
      413               67           Collection        J25            16          2          90         8       13          125        2      0           637                 27D         
      414               66           Collection        J25            17          2          93         8       14          126        2      0           638                 27E         
      415               65           Collection        J25            18          2          96         8       15          127        2      0           639                 27F         
       96               96           Induction         J16             3          2           1         5       15          79         2      0           591                 24F         
       97               95           Induction         J16             4          2           4         5       14          78         2      0           590                 24E         
       98               94           Induction         J16             5          2           7         5       13          77         2      0           589                 24D         
       99               93           Induction         J16             6          2          10         5       12          76         2      0           588                 24C         
      100               92           Induction         J16             7          2          13         5       11          75         2      0           587                 24B         
      101               91           Induction         J16             8          2          16         5       10          74         2      0           586                 24A         
      102               90           Induction         J16             9          2          19         5        9          73         2      0           585                 249         
      103               89           Induction         J16            10          2          22         5        8          72         2      0           584                 248         
      104               88           Induction         J16            11          2          25         5        7          71         2      0           583                 247         
      105               87           Induction         J16            12          2          28         5        6          70         2      0           582                 246         
      106               86           Induction         J16            13          2          31         5        5          69         2      0           581                 245         
      107               85           Induction         J16            14          2          34         5        4          68         2      0           580                 244         
      108               84           Induction         J16            15          2          37         5        3          67         2      0           579                 243         
      109               83           Induction         J16            16          2          40         5        2          66         2      0           578                 242         
      110               82           Induction         J16            17          2          43         5        1          65         2      0           577                 241         
      111               81           Induction         J16            18          2          46         5        0          64         2      0           576                 240         
      112               80           Induction         J22             3          2          49         6       15          95         2      0           607                 25F         
      113               79           Induction         J22             4          2          52         6       14          94         2      0           606                 25E         
      114               78           Induction         J22             5          2          55         6       13          93         2      0           605                 25D         
      115               77           Induction         J22             6          2          58         6       12          92         2      0           604                 25C         
      116               76           Induction         J22             7          2          61         6       11          91         2      0           603                 25B         
      117               75           Induction         J22             8          2          64         6       10          90         2      0           602                 25A         
      118               74           Induction         J22             9          2          67         6        9          89         2      0           601                 259         
      119               73           Induction         J22            10          2          70         6        8          88         2      0           600                 258         
      120               72           Induction         J22            11          2          73         6        7          87         2      0           599                 257         
      121               71           Induction         J22            12          2          76         6        6          86         2      0           598                 256         
      122               70           Induction         J22            13          2          79         6        5          85         2      0           597                 255         
      123               69           Induction         J22            14          2          82         6        4          84         2      0           596                 254         
      124               68           Induction         J22            15          2          85         6        3          83         2      0           595                 253         
      125               67           Induction         J22            16          2          88         6        2          82         2      0           594                 252         
      126               66           Induction         J22            17          2          91         6        1          81         2      0           593                 251         
      127               65           Induction         J22            18          2          94         6        0          80         2      0           592                 250         
      416               64           Collection         J6             3          1           3         4        0          48         3      0           816                 330         
      417               63           Collection         J6             4          1           6         4        1          49         3      0           817                 331         
      418               62           Collection         J6             5          1           9         4        2          50         3      0           818                 332         
      419               61           Collection         J6             6          1          12         4        3          51         3      0           819                 333         
      420               60           Collection         J6             7          1          15         4        4          52         3      0           820                 334         
      421               59           Collection         J6             8          1          18         4        5          53         3      0           821                 335         
      422               58           Collection         J6             9          1          21         4        6          54         3      0           822                 336         
      423               57           Collection         J6            10          1          24         4        7          55         3      0           823                 337         
      424               56           Collection         J6            11          1          27         4        8          56         3      0           824                 338         
      425               55           Collection         J6            12          1          30         4        9          57         3      0           825                 339         
      426               54           Collection         J6            13          1          33         4       10          58         3      0           826                 33A         
      427               53           Collection         J6            14          1          36         4       11          59         3      0           827                 33B         
      428               52           Collection         J6            15          1          39         4       12          60         3      0           828                 33C         
      429               51           Collection         J6            16          1          42         4       13          61         3      0           829                 33D         
      430               50           Collection         J6            17          1          45         4       14          62         3      0           830                 33E         
      431               49           Collection         J6            18          1          48         4       15          63         3      0           831                 33F         
      432               48           Collection        J12             3          1          51         3        0          32         3      0           800                 320         
      433               47           Collection        J12             4          1          54         3        1          33         3      0           801                 321         
      434               46           Collection        J12             5          1          57         3        2          34         3      0           802                 322         
      435               45           Collection        J12             6          1          60         3        3          35         3      0           803                 323         
      436               44           Collection        J12             7          1          63         3        4          36         3      0           804                 324         
      437               43           Collection        J12             8          1          66         3        5          37         3      0           805                 325         
      438               42           Collection        J12             9          1          69         3        6          38         3      0           806                 326         
      439               41           Collection        J12            10          1          72         3        7          39         3      0           807                 327         
      440               40           Collection        J12            11          1          75         3        8          40         3      0           808                 328         
      441               39           Collection        J12            12          1          78         3        9          41         3      0           809                 329         
      442               38           Collection        J12            13          1          81         3       10          42         3      0           810                 32A         
      443               37           Collection        J12            14          1          84         3       11          43         3      0           811                 32B         
      444               36           Collection        J12            15          1          87         3       12          44         3      0           812                 32C         
      445               35           Collection        J12            16          1          90         3       13          45         3      0           813                 32D         
      446               34           Collection        J12            17          1          93         3       14          46         3      0           814                 32E         
      447               33           Collection        J12            18          1          96         3       15          47         3      0           815                 32F         
      128               64           Induction          J3             3          1           1         2       15          31         3      0           799                 31F         
      129               63           Induction          J3             4          1           4         2       14          30         3      0           798                 31E         
      130               62           Induction          J3             5          1           7         2       13          29         3      0           797                 31D         
      131               61           Induction          J3             6          1          10         2       12          28         3      0           796                 31C         
      132               60           Induction          J3             7          1          13         2       11          27         3      0           795                 31B         
      133               59           Induction          J3             8          1          16         2       10          26         3      0           794                 31A         
      134               58           Induction          J3             9          1          19         2        9          25         3      0           793                 319         
      135               57           Induction          J3            10          1          22         2        8          24         3      0           792                 318         
      136               56           Induction          J3            11          1          25         2        7          23         3      0           791                 317         
      137               55           Induction          J3            12          1          28         2        6          22         3      0           790                 316         
      138               54           Induction          J3            13          1          31         2        5          21         3      0           789                 315         
      139               53           Induction          J3            14          1          34         2        4          20         3      0           788                 314         
      140               52           Induction          J3            15          1          37         2        3          19         3      0           787                 313         
      141               51           Induction          J3            16          1          40         2        2          18         3      0           786                 312         
      142               50           Induction          J3            17          1          43         2        1          17         3      0           785                 311         
      143               49           Induction          J3            18          1          46         2        0          16         3      0           784                 310         
      144               48           Induction          J9             3          1          49         1       15          15         3      0           783                 30F         
      145               47           Induction          J9             4          1          52         1       14          14         3      0           782                 30E         
      146               46           Induction          J9             5          1          55         1       13          13         3      0           781                 30D         
      147               45           Induction          J9             6          1          58         1       12          12         3      0           780                 30C         
      148               44           Induction          J9             7          1          61         1       11          11         3      0           779                 30B         
      149               43           Induction          J9             8          1          64         1       10          10         3      0           778                 30A         
      150               42           Induction          J9             9          1          67         1        9           9         3      0           777                 309         
      151               41           Induction          J9            10          1          70         1        8           8         3      0           776                 308         
      152               40           Induction          J9            11          1          73         1        7           7         3      0           775                 307         
      153               39           Induction          J9            12          1          76         1        6           6         3      0           774                 306         
      154               38           Induction          J9            13          1          79         1        5           5         3      0           773                 305         
      155               37           Induction          J9            14          1          82         1        4           4         3      0           772                 304         
      156               36           Induction          J9            15          1          85         1        3           3         3      0           771                 303         
      157               35           Induction          J9            16          1          88         1        2           2         3      0           770                 302         
      158               34           Induction          J9            17          1          91         1        1           0         3      0           768                 300         
      159               33           Induction          J9            18          1          94         1        0           1         3      0           769                 301         
      448               32           Collection        J18             3          2           3         7        0          96         3      0           864                 360         
      449               31           Collection        J18             4          2           6         7        1          97         3      0           865                 361         
      450               30           Collection        J18             5          2           9         7        2          98         3      0           866                 362         
      451               29           Collection        J18             6          2          12         7        3          99         3      0           867                 363         
      452               28           Collection        J18             7          2          15         7        4          100        3      0           868                 364         
      453               27           Collection        J18             8          2          18         7        5          101        3      0           869                 365         
      454               26           Collection        J18             9          2          21         7        6          102        3      0           870                 366         
      455               25           Collection        J18            10          2          24         7        7          103        3      0           871                 367         
      456               24           Collection        J18            11          2          27         7        8          104        3      0           872                 368         
      457               23           Collection        J18            12          2          30         7        9          105        3      0           873                 369         
      458               22           Collection        J18            13          2          33         7       10          106        3      0           874                 36A         
      459               21           Collection        J18            14          2          36         7       11          107        3      0           875                 36B         
      460               20           Collection        J18            15          2          39         7       12          108        3      0           876                 36C         
      461               19           Collection        J18            16          2          42         7       13          109        3      0           877                 36D         
      462               18           Collection        J18            17          2          45         7       14          110        3      0           878                 36E         
      463               17           Collection        J18            18          2          48         7       15          111        3      0           879                 36F         
      464               16           Collection        J24             3          2          51         8        0          112        3      0           880                 370         
      465               15           Collection        J24             4          2          54         8        1          113        3      0           881                 371         
      466               14           Collection        J24             5          2          57         8        2          114        3      0           882                 372         
      467               13           Collection        J24             6          2          60         8        3          115        3      0           883                 373         
      468               12           Collection        J24             7          2          63         8        4          116        3      0           884                 374         
      469               11           Collection        J24             8          2          66         8        5          117        3      0           885                 375         
      470               10           Collection        J24             9          2          69         8        6          118        3      0           886                 376         
      471                9           Collection        J24            10          2          72         8        7          119        3      0           887                 377         
      472                8           Collection        J24            11          2          75         8        8          120        3      0           888                 378         
      473                7           Collection        J24            12          2          78         8        9          121        3      0           889                 379         
      474                6           Collection        J24            13          2          81         8       10          122        3      0           890                 37A         
      475                5           Collection        J24            14          2          84         8       11          123        3      0           891                 37B         
      476                4           Collection        J24            15          2          87         8       12          124        3      0           892                 37C         
      477                3           Collection        J24            16          2          90         8       13          125        3      0           893                 37D         
      478                2           Collection        J24            17          2          93         8       14          126        3      0           894                 37E         
      479                1           Collection        J24            18          2          96         8       15          127        3      0           895                 37F         
      160               32           Induction         J15             3          2           1         5       15          79         3      0           847                 34F         
      161               31           Induction         J15             4          2           4         5       14          78         3      0           846                 34E         
      162               30           Induction         J15             5          2           7         5       13          77         3      0           845                 34D         
      163               29           Induction         J15             6          2          10         5       12          76         3      0           844                 34C         
      164               28           Induction         J15             7          2          13         5       11          75         3      0           843                 34B         
      165               27           Induction         J15             8          2          16         5       10          74         3      0           842                 34A         
      166               26           Induction         J15             9          2          19         5        9          73         3      0           841                 349         
